,m/z,I,RelInt,S/N,Res.
452,164.65019,1188251,0.0005444997644274972,5.2,990872
453,164.67202,1115358,0.000511097544418077,4.8,1048258
454,164.73515,1024106,0.00046928256382598147,4.2,1119678
455,164.7606,997806,0.0004572309486331955,4.1,983559
456,164.85914,1110144,0.0005087083002501991,4.8,852663
457,164.906,994440,0.0004556885251830465,4.1,907009
458,164.92218,1240011,0.0005682180763050106,5.5,870497
459,164.92309,1011147,0.00046334427936653997,4.2,1122217
460,164.94218,1084847,0.0004971162960854878,4.6,483465
461,164.98708,1069495,0.0004900814521143984,4.5,645919
462,164.9901,996695,0.0004567218480826561,4.1,946036
463,165.01925,5779421,0.0026483406056694503,33.0,729761
464,165.05543,1407715,0.0006450661399662647,6.6,1365415
465,165.05574,5440740,0.0024931446708744706,31.0,670515
466,165.06779,1140134,0.0005224508074605282,4.9,904391
467,165.09202,1474794,0.0006758041740163368,7.0,992415
468,165.17643,1092345,0.0005005521520062296,4.7,939683
469,165.20229,1003294,0.0004597457495525115,4.1,676099
470,165.20993,1166783,0.0005346623471286861,5.1,917935
471,165.33228,1443862,0.0006616300081933993,6.8,893483
472,165.44429,1005546,0.0004607776977431637,4.1,810140
473,165.46829,1000911,0.00045865377240405483,4.1,549522
474,165.48894,1178674,0.0005401112351993104,5.2,726553
475,165.58451,1051332,0.00048175850585027014,4.4,1034211
476,165.60971,988553,0.00045299088797240276,4.0,1062364
477,165.62513,1018668,0.00046679067472262144,4.2,643493
478,165.63116,1256013,0.0005755507738835262,5.6,906393
479,165.66043,1249682,0.0005726496797471943,5.6,753594
480,165.75942,1016292,0.0004657019052283986,4.2,998763
481,165.82177,1038192,0.0004757372806170683,4.3,1112753
482,165.87112,986649,0.0004521184060208033,4.0,652582
483,165.91736,1322114,0.0006058406528135015,6.0,936173
484,165.93135,1121669,0.0005139894738280265,4.8,1060890
485,165.98201,1100846,0.0005044476189550461,4.7,659198
486,165.99552,1208785,0.0005539091890042526,5.4,714781
487,166.10201,1025701,0.00047001345075497363,4.2,807903
488,166.14272,1037292,0.0004753248679298627,4.3,843450
489,166.19104,1059445,0.00048547617710726916,4.4,781363
490,166.21349,995514,0.00045618067098977854,4.1,1173461
491,166.23628,994686,0.00045580125131754944,4.0,935336
492,166.26288,988099,0.0004527828486835235,4.0,1148245
493,166.29312,1024521,0.00046947273189841516,4.2,782549
494,166.30203,1091978,0.0005003839792771135,4.6,931618
495,166.37833,1090073,0.000499511039089195,4.6,670724
496,166.46453,1043049,0.0004779629344190213,4.3,829683
