	peakNo	mw	relativeAbundance	errorPPM	DBE	class	formula	z	C	H	O	N	S
708	1498	329.089946037	0.0005253423579411302	0.02622991102469487	10.0	N1O6	H15_C17_N_O6	0	17	15	6	1	0
709	1530	331.105576037	0.0005223909963796632	-0.03455695356403704	9.0	N1O6	H17_C17_N_O6	0	17	17	6	1	0
710	1555	333.027336037	0.0012700692586179755	-0.003218954899521337	15.0	N1O6	H7_C18_N_O6	0	18	7	6	1	0
711	1562	333.121226037	0.0005617424838658901	-0.03456999773365828	8.0	N1O6	H19_C17_N_O6	0	17	19	6	1	0
712	1579	335.042986037	0.0042745553281914065	-0.003420456755826301	14.0	N1O6	H9_C18_N_O6	0	18	9	6	1	0
713	1591	336.046356037	0.0007634188572328035	0.04170257999294737	14.0	N1O6	H9_C17_13C_N_O6	0	18	9	6	1	0
714	1605	337.058626037	0.0022450023610892486	-0.03328797754900965	13.0	N1O6	H11_C18_N_O6	0	18	11	6	1	0
715	1618	338.061986037	0.0004269636392255628	-0.017925706771968117	13.0	N1O6	H11_C17_13C_N_O6	0	18	11	6	1	0
716	1634	339.07428603700004	0.0011657878167794745	-0.0038162729171220093	12.0	N1O6	H13_C18_N_O6	0	18	13	6	1	0
717	1669	341.08993603700003	0.0006542184794585236	-0.0040106725042022475	11.0	N1O6	H15_C18_N_O6	0	18	15	6	1	0
718	1703	343.105586037	0.0003541633873760428	-0.004202787838473117	10.0	N1O6	H17_C18_N_O6	0	18	17	6	1	0
719	1728	345.027336037	0.0005932236738548718	-0.0031070001215668342	16.0	N1O6	H7_C19_N_O6	0	19	7	6	1	0
720	1735	345.12121603699995	0.0004505745317172989	-0.06234331302767049	9.0	N1O6	H19_C18_N_O6	0	18	19	6	1	0
721	1758	347.042986037	0.003174681252951361	-0.0033021847182939253	15.0	N1O6	H9_C19_N_O6	0	19	9	6	1	0
722	1765	347.13686603699995	0.00034432551550448614	-0.06219448889640141	8.0	N1O6	H21_C18_N_O6	0	18	21	6	1	0
723	1771	348.046366037	0.0005430505273099324	0.06899655437336479	15.0	N1O6	H9_C18_13C_N_O6	0	19	9	6	1	0
724	1789	349.058636037	0.004815638281127028	-0.0034951147902209487	14.0	N1O6	H11_C19_N_O6	0	19	11	6	1	0
725	1802	350.061986037	0.0009887061230914528	-0.017311219938653744	14.0	N1O6	H11_C18_13C_N_O6	0	19	11	6	1	0
726	1814	351.07429603699995	0.0013389343617188731	0.024798169832356026	13.0	N1O6	H13_C19_N_O6	0	19	13	6	1	0
727	1846	353.08992603699994	0.0006532346922713679	-0.03219576420734497	12.0	N1O6	H15_C19_N_O6	0	19	15	6	1	0
728	1883	355.10558603699997	0.0005253423579411302	-0.004060764012195085	11.0	N1O6	H17_C19_N_O6	0	19	17	6	1	0
729	1910	357.027336037	0.0006119156304108295	-0.0030025711389778426	17.0	N1O6	H7_C20_N_O6	0	20	7	6	1	0
730	1918	357.12123603699996	0.0003453093026916417	-0.004245056985016826	10.0	N1O6	H19_C19_N_O6	0	19	19	6	1	0
731	1944	359.042986037	0.002735912167479931	-0.003191818341553559	16.0	N1O6	H9_C20_N_O6	0	20	9	6	1	0
732	1957	360.046346037	0.0005912560994805604	0.011148564779388491	16.0	N1O6	H9_C19_13C_N_O6	0	20	9	6	1	0
733	1977	361.058636037	0.0019429796946324575	-0.003378952557008631	15.0	N1O6	H11_C20_N_O6	0	20	11	6	1	0
734	2004	363.074286037	0.001356642531087675	-0.003564008976839567	14.0	N1O6	H13_C20_N_O6	0	20	13	6	1	0
735	2031	365.08996603699995	0.0006778293719502598	0.07842450539196334	13.0	N1O6	H15_C20_N_O6	0	20	15	6	1	0
736	2060	367.105576037	0.0004486069573429876	-0.031168145367281762	12.0	N1O6	H17_C20_N_O6	0	20	17	6	1	0
737	2094	369.121226037	0.0003659688336219109	-0.031198422523485	11.0	N1O6	H19_C20_N_O6	0	20	19	6	1	0
738	2118	371.04297603699996	0.0011470958602235164	-0.030039646841017183	17.0	N1O6	H9_C21_N_O6	0	21	9	6	1	0
739	2147	373.058636037	0.003214032740437589	-0.00327026339458945	16.0	N1O6	H11_C21_N_O6	0	21	11	6	1	0
740	2160	374.061986037	0.0006847158822603494	-0.016200523447484464	16.0	N1O6	H11_C20_13C_N_O6	0	21	11	6	1	0
741	2177	375.07427603699995	0.0013920588698252793	-0.030111369163407488	15.0	N1O6	H13_C21_N_O6	0	21	13	6	1	0
742	2198	377.089956037	0.0006483157563355894	0.049409960886352564	14.0	N1O6	H15_C21_N_O6	0	21	15	6	1	0
743	2219	379.10559603699994	0.0005371478041869983	0.022574185495410376	13.0	N1O6	H17_C21_N_O6	0	21	17	6	1	0
744	2238	381.02735603699995	0.00034826066425310877	0.04967622332476152	19.0	N1O6	H7_C22_N_O6	0	22	7	6	1	0
745	2263	383.042986037	0.0010988902880528883	-0.002991831282686265	18.0	N1O6	H9_C22_N_O6	0	22	9	6	1	0
746	2293	385.05862603699995	0.0018150873603022194	-0.029138420015921363	17.0	N1O6	H11_C22_N_O6	0	22	11	6	1	0
747	2300	386.06195603699996	0.000326617346135684	-0.09340469681827378	17.0	N1O6	H11_C21_13C_N_O6	0	22	11	6	1	0
748	2317	387.07427603699995	0.0009365654021722023	-0.02917786246371053	16.0	N1O6	H13_C22_N_O6	0	22	13	6	1	0
749	2326	388.07764603699997	0.00033153628207146233	0.009961924069169436	16.0	N1O6	H13_C21_13C_N_O6	0	22	13	6	1	0
750	2339	389.089956037	0.0005912560994805604	0.04788609854697146	15.0	N1O6	H15_C22_N_O6	0	22	15	6	1	0
751	2360	391.105576037	0.00034039036675586335	-0.029255527561127044	14.0	N1O6	H17_C22_N_O6	0	22	17	6	1	0
752	2429	397.05862603699995	0.0013654966157720762	-0.02825779177298155	18.0	N1O6	H11_C23_N_O6	0	23	11	6	1	0
753	2440	398.06200603699995	0.0003541633873760428	0.035019669848740914	18.0	N1O6	H11_C22_13C_N_O6	0	23	11	6	1	0
754	2457	399.074286037	0.0014333779316858175	-0.003242504115074736	17.0	N1O6	H13_C23_N_O6	0	23	13	6	1	0
755	2581	409.058616037	0.0014569888241775539	-0.05187520608512537	19.0	N1O6	H11_C24_N_O6	0	24	11	6	1	0
756	2612	411.074266037	0.001154966157720762	-0.05180085882371223	18.0	N1O6	H13_C24_N_O6	0	24	13	6	1	0
757	2691	417.121226037	0.000377774279867779	-0.02760828088683176	15.0	N1O6	H19_C24_N_O6	0	24	19	6	1	0
758	2716	419.136896037	0.0004023689595466709	0.020065043426977413	14.0	N1O6	H21_C24_N_O6	0	24	21	6	1	0
759	2740	421.05862603699995	0.0007535809853612468	-0.02664712057278635	20.0	N1O6	H11_C25_N_O6	0	25	11	6	1	0
760	2768	423.074256037	0.001163820242405163	-0.07396810264215029	19.0	N1O6	H13_C25_N_O6	0	25	13	6	1	0
761	2782	424.077636037	0.00032071462301274983	-0.014464332630589502	19.0	N1O6	H13_C24_13C_N_O6	0	25	13	6	1	0
762	2798	425.089936037	0.0007289863056823548	-0.003218142590429683	18.0	N1O6	H15_C25_N_O6	0	25	15	6	1	0
763	2904	433.05862603699995	0.0005843695891704707	-0.02590873221691945	21.0	N1O6	H11_C26_N_O6	0	26	11	6	1	0
764	2929	435.07424603699997	0.0008578624271997483	-0.09491253584115122	20.0	N1O6	H13_C26_N_O6	0	26	13	6	1	0
765	2961	437.08992603699994	0.0005125531245081063	-0.026008377968687883	19.0	N1O6	H15_C26_N_O6	0	26	15	6	1	0
766	3111	449.08991603699997	0.0006109318432236738	-0.047580671964293365	20.0	N1O6	H15_C27_N_O6	0	27	15	6	1	0
767	3138	451.10554603699995	0.00033645521800724067	-0.09186763564366046	19.0	N1O6	H17_C27_N_O6	0	27	17	6	1	0
768	3245	459.07427603699995	0.0005341964426255313	-0.02460168338540853	22.0	N1O6	H13_C28_N_O6	0	28	13	6	1	0
769	3430	473.08991603699997	0.00039745002361089247	-0.04516688953428755	22.0	N1O6	H15_C29_N_O6	0	29	15	6	1	0
770	3563	483.074256037	0.00034629308987879745	-0.06478093089150105	24.0	N1O6	H13_C30_N_O6	0	30	13	6	1	0
771	379	233.05355603700002	0.0003531796001888872	0.017764157243917802	3.0	N1O7	H11_C8_N_O7	0	8	11	7	1	0
772	506	247.069186037	0.00034629308987879745	-0.064492056783937	3.0	N1O7	H13_C9_N_O7	0	9	13	7	1	0
773	539	251.006606037	0.00039056351330080276	0.017378028679825727	8.0	N1O7	H5_C10_N_O7	0	10	5	7	1	0
774	558	253.022246037	0.0004377852982842752	-0.022575090051997485	7.0	N1O7	H7_C10_N_O7	0	10	7	7	1	0
775	652	261.084866037	0.0003600661104989769	0.053591769621875715	3.0	N1O7	H15_C10_N_O7	0	10	15	7	1	0
776	681	265.022236037	0.0006591374153943018	-0.059285591595672475	8.0	N1O7	H7_C11_N_O7	0	11	7	7	1	0
777	702	267.037916037	0.0004672989138989454	0.05322839633802556	7.0	N1O7	H9_C11_N_O7	0	11	9	7	1	0
778	725	269.053546037	0.0004643475523374784	-0.021780051334154192	6.0	N1O7	H11_C11_N_O7	0	11	11	7	1	0
779	792	275.006576037	0.0003876121517393357	-0.09322686142128067	10.0	N1O7	H5_C12_N_O7	0	12	5	7	1	0
780	798	275.100496037	0.0007949000472217848	-0.022108284480684096	3.0	N1O7	H17_C11_N_O7	0	11	17	7	1	0
781	815	277.022246037	0.000901149063434598	-0.020619282745627347	9.0	N1O7	H7_C12_N_O7	0	12	7	7	1	0
782	824	277.116146037	0.0009680465921611838	-0.022214512115530657	2.0	N1O7	H19_C11_N_O7	0	11	19	7	1	0
783	838	279.037916037	0.00042499606485125134	0.05093931403291112	8.0	N1O7	H9_C12_N_O7	0	12	9	7	1	0
784	864	281.053556037	0.0005233747835668188	0.014730288581471454	7.0	N1O7	H11_C12_N_O7	0	12	11	7	1	0
785	885	283.069196037	0.0005292775066897529	-0.02096307222327095	6.0	N1O7	H13_C12_N_O7	0	12	13	7	1	0
786	910	285.084876037	0.0004948449551393043	0.08415739325608843	5.0	N1O7	H15_C12_N_O7	0	12	15	7	1	0
787	955	289.022246037	0.001082165905871242	-0.01976318465511617	10.0	N1O7	H7_C13_N_O7	0	13	7	7	1	0
788	978	291.037916037	0.0007594837084841808	0.048838997425650836	9.0	N1O7	H9_C13_N_O7	0	13	9	7	1	0
789	999	293.053526037	0.0005627262710530458	-0.08824326531872323	8.0	N1O7	H11_C13_N_O7	0	13	11	7	1	0
790	1021	295.069186037	0.0005548559735558005	-0.05400089446636176	7.0	N1O7	H13_C13_N_O7	0	13	13	7	1	0
791	1048	297.084836037	0.00046631512671178963	-0.05388359837623561	6.0	N1O7	H15_C13_N_O7	0	13	15	7	1	0
792	1076	299.100486037	0.0004869746576420589	-0.053767883212086524	5.0	N1O7	H17_C13_N_O7	0	13	17	7	1	0
793	1100	301.02225603700003	0.00268377144656068	0.014244793768204703	11.0	N1O7	H7_C14_N_O7	0	14	7	7	1	0
794	1127	303.037896037	0.000786045962537384	-0.01909332149515713	10.0	N1O7	H9_C14_N_O7	0	14	9	7	1	0
795	1156	305.053556037	0.0006060129072878955	0.013571387401796512	9.0	N1O7	H11_C14_N_O7	0	14	11	7	1	0
796	1181	307.069206037	0.00045254210609161033	0.01324131482724791	8.0	N1O7	H13_C14_N_O7	0	14	13	7	1	0
797	1209	309.084856037	0.0006030615457264285	0.01291554710523534	7.0	N1O7	H15_C14_N_O7	0	14	15	7	1	0
798	1229	311.006596037	0.0003305524948843066	-0.018128232711576542	13.0	N1O7	H5_C15_N_O7	0	15	5	7	1	0
799	1234	311.100496037	0.0006128994175979852	-0.019549952843662316	6.0	N1O7	H17_C14_N_O7	0	14	17	7	1	0
800	1259	313.022246037	0.0013586101054619865	-0.01824790439076485	12.0	N1O7	H7_C15_N_O7	0	15	7	7	1	0
801	1267	313.116126037	0.00039646623642373687	-0.08353450306422606	5.0	N1O7	H19_C14_N_O7	0	14	19	7	1	0
802	1289	315.037896037	0.002924799307413821	-0.018366044361757997	11.0	N1O7	H9_C15_N_O7	0	15	9	7	1	0
803	1305	316.041256037	0.000332520069258618	-0.0019807541532042964	11.0	N1O7	H9_C14_13C_N_O7	0	15	9	7	1	0
804	1323	317.053556037	0.0008598300015740597	0.013057730810597286	10.0	N1O7	H11_C15_N_O7	0	15	11	7	1	0
805	1353	319.069196037	0.0005155044860695733	-0.01859784671917609	9.0	N1O7	H13_C15_N_O7	0	15	13	7	1	0
806	1380	321.084856037	0.0006069966944750513	0.012432850514758445	8.0	N1O7	H15_C15_N_O7	0	15	15	7	1	0
807	1407	323.10051603700003	0.0005479694632457106	0.04307637805688663	7.0	N1O7	H17_C15_N_O7	0	15	17	7	1	0
808	1429	325.022246037	0.0031333621910908235	-0.01757418172913433	13.0	N1O7	H7_C16_N_O7	0	16	7	7	1	0
809	1437	325.116156037	0.0004053203211081379	0.011823466535962794	6.0	N1O7	H19_C15_N_O7	0	15	19	7	1	0
810	1441	326.025616037	0.0005184558476310406	0.02897931820828476	13.0	N1O7	H7_C15_13C_N_O7	0	16	7	7	1	0
811	1460	327.037906037	0.003603612466551236	0.01288535647615486	12.0	N1O7	H9_C16_N_O7	0	16	9	7	1	0
812	1494	329.053546037	0.001042814418385015	-0.017808651858938356	11.0	N1O7	H11_C16_N_O7	0	16	11	7	1	0
813	1527	331.069196037	0.0005824020147961593	-0.017923745463905058	10.0	N1O7	H13_C16_N_O7	0	16	13	7	1	0
814	1560	333.08484603700003	0.0006552022666456793	-0.01803744627057487	9.0	N1O7	H15_C16_N_O7	0	16	15	7	1	0
815	1602	337.02225603700003	0.000885408468440107	0.012723195219534763	14.0	N1O7	H7_C17_N_O7	0	17	7	7	1	0
816	1610	337.116176037	0.0005174720604438848	0.07072932624548879	7.0	N1O7	H19_C16_N_O7	0	16	19	7	1	0
817	1630	339.037896037	0.004879584448292146	-0.01706593876933157	13.0	N1O7	H9_C17_N_O7	0	17	9	7	1	0
818	1645	340.041266037	0.000803754131906186	0.027567242383154368	13.0	N1O7	H9_C16_13C_N_O7	0	17	9	7	1	0
819	1664	341.053556037	0.002608019833149693	0.012138855947963288	12.0	N1O7	H11_C17_N_O7	0	17	11	7	1	0
820	1681	342.056936037	0.00042991500078702984	0.08565825441385225	12.0	N1O7	H11_C16_13C_N_O7	0	17	11	7	1	0
821	1700	343.069196037	0.0009847709743428302	-0.0172968021298738	11.0	N1O7	H13_C17_N_O7	0	17	13	7	1	0
822	1733	345.084866037	0.0003984338107980482	0.04054654773215399	10.0	N1O7	H15_C17_N_O7	0	17	15	7	1	0
823	1763	347.10047603699996	0.0004771367857705021	-0.07514250707592772	9.0	N1O7	H17_C17_N_O7	0	17	17	7	1	0
824	1785	349.02224603699995	0.0021298992601920352	-0.016365719041473697	15.0	N1O7	H7_C18_N_O7	0	18	7	7	1	0
825	1794	349.116156037	0.00040925546985676057	0.011010661995249894	8.0	N1O7	H19_C17_N_O7	0	17	19	7	1	0
826	1811	351.03790603699997	0.01059833936722808	0.012004401598891205	14.0	N1O7	H9_C18_N_O7	0	18	9	7	1	0
827	1819	351.13179603699996	0.000363017472060444	-0.017742625609786237	7.0	N1O7	H21_C17_N_O7	0	17	21	7	1	0
828	1826	352.04126603699996	0.001963639225562726	0.026627560191001688	14.0	N1O7	H9_C17_13C_N_O7	0	18	9	7	1	0
829	1841	353.05355603699996	0.0019488824177553913	0.011726266217921612	13.0	N1O7	H11_C18_N_O7	0	18	11	7	1	0
830	1858	354.05693603699996	0.0003895797261136472	0.08275505171297702	13.0	N1O7	H11_C17_13C_N_O7	0	18	11	7	1	0
831	1879	355.06920603699996	0.0011953014323941445	0.01145128882414341	12.0	N1O7	H13_C18_N_O7	0	18	13	7	1	0
832	1915	357.08485603699995	0.0006778293719502598	0.01117941562116294	11.0	N1O7	H15_C18_N_O7	0	18	15	7	1	0
833	1950	359.100486037	0.000456477254840233	-0.044784122069549966	10.0	N1O7	H17_C18_N_O7	0	18	17	7	1	0
834	1973	361.022256037	0.0006945537541319062	0.011877383970608495	16.0	N1O7	H7_C19_N_O7	0	19	7	7	1	0
835	1982	361.11612603699996	0.0003236659845742169	-0.07243099408752636	9.0	N1O7	H19_C18_N_O7	0	18	19	7	1	0
836	2001	363.037896037	0.0025381709428616405	-0.015937730020506587	15.0	N1O7	H9_C19_N_O7	0	19	9	7	1	0
837	2007	363.13181603699996	0.0003246497717613726	0.037920114408727314	8.0	N1O7	H21_C18_N_O7	0	18	21	7	1	0
838	2028	365.053546037	0.0038987486226979384	-0.016052439725453695	14.0	N1O7	H11_C19_N_O7	0	19	11	7	1	0
839	2041	366.05691603699995	0.0008391704706437903	0.025405885361804888	14.0	N1O7	H11_C18_13C_N_O7	0	19	11	7	1	0
840	2056	367.06920603699996	0.0013743507004564774	0.011076930355414029	13.0	N1O7	H13_C19_N_O7	0	19	13	7	1	0
841	2072	368.07253603699996	0.00036498504643475525	-0.056439962006588774	13.0	N1O7	H13_C18_13C_N_O7	0	19	13	7	1	0
842	2091	369.08483603699995	0.0006394616716511885	-0.0433721421897776	12.0	N1O7	H15_C19_N_O7	0	19	15	7	1	0
843	2123	371.100486037	0.0005853533763576263	-0.04333597127197592	11.0	N1O7	H17_C19_N_O7	0	19	17	7	1	0
844	2143	373.022256037	0.0007398079647410673	0.011495292691878609	17.0	N1O7	H7_C20_N_O7	0	20	7	7	1	0
845	2173	375.037896037	0.004700535180229813	-0.015427774193996697	16.0	N1O7	H9_C20_N_O7	0	20	9	7	1	0
846	2183	376.041256037	0.0010290413977648355	-0.001664710888993991	16.0	N1O7	H9_C19_13C_N_O7	0	20	9	7	1	0
847	2195	377.053546037	0.0029484101999055572	-0.01554155914742046	15.0	N1O7	H11_C20_N_O7	0	20	11	7	1	0
848	2205	378.05688603699997	0.0006188021407209192	-0.054753664746596827	15.0	N1O7	H11_C19_13C_N_O7	0	20	11	7	1	0
849	2216	379.06920603699996	0.0012828584920509993	0.010726273635880884	14.0	N1O7	H13_C20_N_O7	0	20	13	7	1	0
850	2243	381.08482603699997	0.0006138832047851407	-0.06824727263677041	13.0	N1O7	H15_C20_N_O7	0	20	15	7	1	0
851	2269	383.10050603699995	0.0004063041082952936	0.010227081404318371	12.0	N1O7	H17_C20_N_O7	0	20	17	7	1	0
852	2313	387.037896037	0.0011707067527152526	-0.014949440438507641	17.0	N1O7	H9_C21_N_O7	0	21	9	7	1	0
853	2337	389.053546037	0.002682787659373525	-0.015062194001751515	16.0	N1O7	H11_C21_N_O7	0	21	11	7	1	0
854	2346	390.056906037	0.0005223909963796632	-0.0017946099044265755	16.0	N1O7	H11_C20_13C_N_O7	0	21	11	7	1	0
855	2357	391.069196037	0.0016803085156618922	-0.015173785255501037	15.0	N1O7	H13_C21_N_O7	0	21	13	7	1	0
856	2371	392.072576037	0.00036793640799622233	0.04903683955809679	15.0	N1O7	H13_C20_13C_N_O7	0	21	13	7	1	0
857	2383	393.08483603699995	0.0008155595781520543	-0.04072403339207093	14.0	N1O7	H15_C21_N_O7	0	21	15	7	1	0
858	2407	395.100516037	0.0005637100582402013	0.03522647901255844	13.0	N1O7	H17_C21_N_O7	0	21	17	7	1	0
859	2454	399.037896037	0.0017895088934361718	-0.014499875905806071	18.0	N1O7	H9_C22_N_O7	0	22	9	7	1	0
860	2464	400.04126603699996	0.0003600661104989769	0.023432582720336333	18.0	N1O7	H9_C21_13C_N_O7	0	22	9	7	1	0
861	2484	401.053546037	0.0039036675586337174	-0.014611515208839554	17.0	N1O7	H11_C22_N_O7	0	22	11	7	1	0
862	2490	402.056906037	0.0009119707224933103	-0.0017410470417328619	17.0	N1O7	H11_C21_13C_N_O7	0	22	11	7	1	0
863	2505	403.06920603699996	0.001258263812372108	0.010087597787154524	16.0	N1O7	H13_C22_N_O7	0	22	13	7	1	0
864	2532	405.084866037	0.0007840783881630724	0.034540910227772295	15.0	N1O7	H15_C22_N_O7	0	22	15	7	1	0
865	2555	407.100486037	0.0005646938454273571	-0.03950376011983113	14.0	N1O7	H17_C22_N_O7	0	22	17	7	1	0
866	2586	409.11614603699996	0.00045549346765307735	-0.015047071562284268	13.0	N1O7	H19_C22_N_O7	0	22	19	7	1	0
867	2608	411.03786603699996	0.0006522509050842122	-0.08706253830183575	19.0	N1O7	H9_C23_N_O7	0	23	9	7	1	0
868	2637	413.05355603699996	0.0017914764678104837	0.010022913454221271	18.0	N1O7	H11_C23_N_O7	0	23	11	7	1	0
869	2649	414.056906037	0.0004269636392255628	-0.0016905888457791705	18.0	N1O7	H11_C22_13C_N_O7	0	23	11	7	1	0
870	2666	415.069196037	0.0021436722808122147	-0.014296411435402947	17.0	N1O7	H13_C23_N_O7	0	23	13	7	1	0
871	2675	416.072576037	0.0005637100582402013	0.04620828459635457	17.0	N1O7	H13_C22_13C_N_O7	0	23	13	7	1	0
872	2690	417.08485603699995	0.0010831496930583976	0.009571193870694321	16.0	N1O7	H15_C23_N_O7	0	23	15	7	1	0
873	2715	419.10049603699997	0.0005637100582402013	-0.0145120323832376	15.0	N1O7	H17_C23_N_O7	0	23	17	7	1	0
874	2744	421.116136037	0.0003846607901778688	-0.03836471361639068	14.0	N1O7	H19_C23_N_O7	0	23	19	7	1	0
875	2765	423.03786603699996	0.0008391704706437903	-0.08459290013585026	20.0	N1O7	H9_C24_N_O7	0	24	9	7	1	0
876	2795	425.05353603699996	0.002670982213127657	-0.03731294676454711	19.0	N1O7	H11_C24_N_O7	0	24	11	7	1	0
877	2807	426.05688603699997	0.0007998189831575634	-0.04858506145917476	19.0	N1O7	H11_C23_13C_N_O7	0	24	11	7	1	0
878	2828	427.069176037	0.0018082008499921297	-0.06072552518940937	18.0	N1O7	H13_C24_N_O7	0	24	13	7	1	0
879	2840	428.072546037	0.00039056351330080276	-0.025168631052348282	18.0	N1O7	H13_C23_13C_N_O7	0	24	13	7	1	0
880	2856	429.08483603699995	0.0008981977018731309	-0.03730730765630493	17.0	N1O7	H15_C24_N_O7	0	24	15	7	1	0
881	2882	431.10047603699996	0.0006207697150952307	-0.06050097684788035	16.0	N1O7	H17_C24_N_O7	0	24	17	7	1	0
882	2907	433.11617603699995	0.0004181095545411617	0.055052203943449785	15.0	N1O7	H19_C24_N_O7	0	24	19	7	1	0
883	2932	435.131786037	0.00036498504643475525	-0.037299044777548564	14.0	N1O7	H21_C24_N_O7	0	24	21	7	1	0
884	2957	437.053546037	0.0012917125767354007	-0.01340796806390072	20.0	N1O7	H11_C25_N_O7	0	25	11	7	1	0
885	2963	437.147436037	0.00031874704863843847	-0.037296341327224425	13.0	N1O7	H23_C24_N_O7	0	24	23	7	1	0
886	2987	439.06916603699995	0.0014579726113647096	-0.08184131968579057	19.0	N1O7	H13_C25_N_O7	0	25	13	7	1	0
887	3016	441.08483603699995	0.0010093656540217221	-0.03629233807381376	18.0	N1O7	H15_C25_N_O7	0	25	15	7	1	0
888	3027	442.08822603699997	0.00033350385644577364	0.04332166944302416	18.0	N1O7	H15_C24_13C_N_O7	0	25	15	7	1	0
889	3042	443.100516037	0.0006089642688493625	0.03141048031383065	17.0	N1O7	H17_C25_N_O7	0	25	17	7	1	0
890	3065	445.11614603699996	0.00041122304423107193	-0.013830098012649865	16.0	N1O7	H19_C25_N_O7	0	25	19	7	1	0
891	3108	449.053546037	0.001099874075240044	-0.013049668662444593	21.0	N1O7	H11_C26_N_O7	0	26	11	7	1	0
892	3136	451.06922603699996	0.0015976703919408151	0.053353229721912296	20.0	N1O7	H13_C26_N_O7	0	26	13	7	1	0
893	3151	452.072576037	0.00034039036675586335	0.04252856958233741	20.0	N1O7	H13_C25_13C_N_O7	0	26	13	7	1	0
894	3167	453.084866037	0.0008293325987722336	0.030881631767569487	19.0	N1O7	H15_C26_N_O7	0	26	15	7	1	0
895	3178	454.08816603699995	0.00032563355894852817	-0.08995609889081578	19.0	N1O7	H15_C25_13C_N_O7	0	26	15	7	1	0
896	3195	455.10049603699997	0.0004407366598457422	-0.01336408117170106	18.0	N1O7	H17_C26_N_O7	0	26	17	7	1	0
897	3218	457.11616603699997	0.00032563355894852817	0.03028551832419685	17.0	N1O7	H19_C26_N_O7	0	26	19	7	1	0
898	3268	461.05353603699996	0.0004751692113961908	-0.03439947581479628	22.0	N1O7	H11_C27_N_O7	0	27	11	7	1	0
899	3272	461.147456037	0.000326617346135684	0.008014790005248927	15.0	N1O7	H23_C26_N_O7	0	26	23	7	1	0
900	3299	463.06922603699996	0.0008981977018731309	0.05197063135289049	21.0	N1O7	H13_C27_N_O7	0	27	13	7	1	0
901	3324	465.084816037	0.0009641114434125609	-0.07742243727039061	20.0	N1O7	H15_C27_N_O7	0	27	15	7	1	0
902	3358	467.10047603699996	0.000589288525106249	-0.05583809321093205	19.0	N1O7	H17_C27_N_O7	0	27	17	7	1	0
903	3427	473.053566037	0.0004594286164017	0.029890906726118313	23.0	N1O7	H11_C28_N_O7	0	28	11	7	1	0
904	3454	475.069216037	0.001082165905871242	0.02960831712687924	22.0	N1O7	H13_C28_N_O7	0	28	13	7	1	0
905	3480	477.084886037	0.0006325751613410987	0.07124937509784209	21.0	N1O7	H15_C28_N_O7	0	28	15	7	1	0
906	3491	478.088246037	0.0003246497717613726	0.08189283113299149	21.0	N1O7	H15_C27_13C_N_O7	0	28	15	7	1	0
907	3510	479.100486037	0.0005676452069888242	-0.03356707082077627	20.0	N1O7	H17_C28_N_O7	0	28	17	7	1	0
908	3535	481.11614603699996	0.0004259798520384071	-0.012795247005140536	19.0	N1O7	H19_C28_N_O7	0	28	19	7	1	0
909	3567	483.13183603699997	0.00038170942861640174	0.06989810543831354	18.0	N1O7	H21_C28_N_O7	0	28	21	7	1	0
910	3609	487.069176037	0.0005371478041869983	-0.053245003549732085	23.0	N1O7	H13_C29_N_O7	0	29	13	7	1	0
911	3661	491.10052603699995	0.0005430505273099324	0.0487028598006882	21.0	N1O7	H17_C29_N_O7	0	29	17	7	1	0
912	3762	499.069236037	0.0006601212025814576	0.06825906618187959	24.0	N1O7	H13_C30_N_O7	0	30	13	7	1	0
913	3787	501.08480603699996	0.0005922398866677161	-0.09181679311663464	23.0	N1O7	H15_C30_N_O7	0	30	15	7	1	0
