	peakNo	mw	relativeAbundance	errorPPM	DBE	class	formula	z	C	H	O	N	S
1162	594	346.235686037	0.00806992970368127	0.4243901074196049	1.0	O6	H34_C18_O6	0	18	34	6	0	0
1163	598	347.145026037	0.01044145761355878	0.09374468171502874	8.0	O6	H22_C18_13C_O6	0	19	22	6	0	0
1164	601	348.063366037	0.008394653961384507	-0.06391652260699895	14.0	O6	H12_C20_O6	0	20	12	6	0	0
1165	606	348.15730603699996	0.02799294203325109	0.04971603262681243	7.0	O6	H24_C19_O6	0	19	24	6	0	0
1166	616	350.172986037	0.032110209331407194	0.1348904738354762	6.0	O6	H26_C19_O6	0	19	26	6	0	0
1167	630	352.18855603699996	0.02247019598198051	-0.09324266620240036	5.0	O6	H28_C19_O6	0	19	28	6	0	0
1168	661	356.12601603699994	0.0143566619837552	0.07709911309752446	10.0	O6	H20_C20_O6	0	20	20	6	0	0
1169	667	356.21987603699995	0.017087333202941583	-0.03645781963503515	3.0	O6	H32_C19_O6	0	19	32	6	0	0
1170	677	358.141626037	0.020638626256680302	-0.035229080121543355	9.0	O6	H22_C20_O6	0	20	22	6	0	0
1171	680	358.23551603699997	0.02000625999605249	-0.0643738516885923	2.0	O6	H34_C19_O6	0	19	34	6	0	0
1172	684	359.050986037	0.008868260483978553	-0.2980440221826615	16.0	O6	H10_C20_13C_O6	0	21	10	6	0	0
1173	693	360.157316037	0.024088391179027842	0.07582519860568078	8.0	O6	H24_C20_O6	0	20	24	6	0	0
1174	707	362.172916037	0.02769708967300312	-0.06285671560420335	7.0	O6	H26_C20_O6	0	20	26	6	0	0
1175	710	363.17617603699995	0.008404587309611241	-0.3238235538942068	7.0	O6	H26_C19_13C_O6	0	20	26	6	0	0
1176	718	364.188586037	0.027688456972559818	-0.007795411769094375	6.0	O6	H28_C20_O6	0	20	28	6	0	0
1177	731	366.204196037	0.01509546096646114	-0.1171832558995355	5.0	O6	H30_C20_O6	0	20	30	6	0	0
1178	744	368.125956037	0.00822387487199639	-0.0884018078539577	11.0	O6	H20_C21_O6	0	21	20	6	0	0
1179	747	368.219906037	0.008575307419744256	0.0462033684523825	4.0	O6	H32_C20_O6	0	20	32	6	0	0
1180	758	370.141736037	0.014817324111941288	0.2630965127321982	10.0	O6	H22_C21_O6	0	21	22	6	0	0
1181	776	372.157296037	0.016811223372294244	0.019639545131259564	9.0	O6	H24_C21_O6	0	21	24	6	0	0
1182	780	372.251226037	0.03189420867421687	0.09903258173918496	2.0	O6	H36_C20_O6	0	20	36	6	0	0
1183	787	374.17290603699996	0.017301601732534866	-0.0875664684133896	8.0	O6	H26_C21_O6	0	21	26	6	0	0
1184	799	376.188546037	0.02354218119341033	-0.11387640706701845	7.0	O6	H28_C21_O6	0	21	28	6	0	0
1185	814	378.204306037	0.012303234029982223	0.1773829618540705	6.0	O6	H30_C21_O6	0	21	30	6	0	0
1186	827	380.219886037	0.012310404665733396	-0.00785598051525487	5.0	O6	H32_C21_O6	0	21	32	6	0	0
1187	836	382.141556037	0.008814480715844753	-0.21619475486805034	11.0	O6	H22_C22_O6	0	22	22	6	0	0
1188	852	384.157316037	0.0095987992667997	0.07108806438861158	10.0	O6	H24_C22_O6	0	22	24	6	0	0
1189	858	385.06661603699996	0.009370121173935014	-0.33003899756606353	17.0	O6	H12_C22_13C_O6	0	23	12	6	0	0
1190	869	386.173006037	0.015049385751545703	0.17410590322520075	9.0	O6	H26_C22_O6	0	22	26	6	0	0
1191	873	386.26688603699995	0.015558156326862388	0.12113645171205953	2.0	O6	H38_C21_O6	0	21	38	6	0	0
1192	888	388.18862603699995	0.0198022321276467	0.09572923452783463	8.0	O6	H28_C22_O6	0	22	28	6	0	0
1193	901	390.20420603699995	0.01805466438246013	-0.08434814252353473	7.0	O6	H30_C22_O6	0	22	30	6	0	0
1194	914	392.21980603699996	0.01297264547115311	-0.2115828897660008	6.0	O6	H32_C22_O6	0	22	32	6	0	0
1195	915	393.035356037	0.009371173488012785	-0.22119892954199588	20.0	O6	H8_C23_13C_O6	0	24	8	6	0	0
1196	925	394.14158603699997	0.0069066228761632325	-0.13349771213797013	12.0	O6	H22_C23_O6	0	23	22	6	0	0
1197	928	394.235376037	0.008100390936852811	-0.4136133130987372	5.0	O6	H34_C22_O6	0	22	34	6	0	0
1198	941	396.157366037	0.009543948559560207	0.1951471981415158	11.0	O6	H24_C23_O6	0	23	24	6	0	0
1199	955	398.17302603699994	0.009271166400568824	0.21908817101916087	10.0	O6	H26_C23_O6	0	23	26	6	0	0
1200	958	398.266896037	0.008327274818694046	0.14259533124205495	3.0	O6	H38_C22_O6	0	22	38	6	0	0
1201	962	399.08231603699994	0.007228966234463373	-0.193346076431092	17.0	O6	H14_C23_13C_O6	0	24	14	6	0	0
1202	973	400.18846603699996	0.011995837256591993	-0.30695287444803976	9.0	O6	H28_C23_O6	0	23	28	6	0	0
1203	975	400.282566037	0.016684551453204147	0.19165711041527056	2.0	O6	H40_C22_O6	0	22	40	6	0	0
1204	988	402.20413603699996	0.014942977862838144	-0.2558725551455332	8.0	O6	H30_C23_O6	0	23	30	6	0	0
1205	1000	404.219836037	0.01104640162473817	-0.13108461109468644	7.0	O6	H32_C23_O6	0	23	32	6	0	0
1206	1011	406.23554603699995	0.00745970549708511	0.017081223122499788	6.0	O6	H34_C23_O6	0	23	34	6	0	0
1207	1059	414.204306037	0.013025115278989507	0.16196596465323473	9.0	O6	H30_C24_O6	0	24	30	6	0	0
1208	1061	414.298146037	0.01363876028238125	0.01603434644741524	2.0	O6	H42_C23_O6	0	23	42	6	0	0
1209	1072	416.21978603699995	0.012507202919132909	-0.2474341764760841	8.0	O6	H32_C24_O6	0	24	32	6	0	0
1210	1084	418.23554603699995	0.010522280922239865	0.016591129252162273	7.0	O6	H34_C24_O6	0	24	34	6	0	0
1211	1097	421.06654603699997	0.00871980659473002	-0.4680661567672644	20.0	O6	H12_C25_13C_O6	0	26	12	6	0	0
1212	1153	428.31377603699997	0.015094778048770557	-0.03135785190223192	2.0	O6	H44_C24_O6	0	24	44	6	0	0
1213	1165	430.235596037	0.00921391616889831	0.13234376819137206	8.0	O6	H34_C25_O6	0	25	34	6	0	0
1214	1222	440.21994603699994	0.008299660110623726	0.12951026075959274	10.0	O6	H32_C26_O6	0	26	32	6	0	0
1215	1235	442.32944603699997	0.010104704691987236	0.01468362573339236	2.0	O6	H46_C25_O6	0	25	46	6	0	0
1216	1249	444.34507603699996	0.007503927521721999	-0.030559582440336762	1.0	O6	H48_C25_O6	0	25	48	6	0	0
1217	1311	456.34511603699997	0.010645708982299669	0.057896971176183136	2.0	O6	H48_C26_O6	0	26	48	6	0	0
1218	1360	464.313856037	0.007840761151747887	0.14337069451270254	5.0	O6	H44_C27_O6	0	27	44	6	0	0
1219	1464	484.282696037	0.009192838845629709	0.42685192277303596	9.0	O6	H40_C29_O6	0	29	40	6	0	0
1220	1476	486.39217603699996	0.007713117627034362	0.28001889566997185	1.0	O6	H54_C28_O6	0	28	54	6	0	0
1221	646	354.207616037	0.2487702514895304	0.014508440142595915	-1.0	O6S1	H34_C16_O6_S	0	16	34	6	0	1
1222	777	372.160716037	0.010015233162006254	0.14875562528999992	4.0	O6S1	H28_C18_O6_S	0	18	28	6	0	1
1223	839	382.238936037	0.117102466658965	0.06538057120585218	-1.0	O6S1	H38_C18_O6_S	0	18	38	6	0	1
1224	980	402.019796037	0.010231851549289423	-0.034756994813972084	17.0	O6S1	H10_C22_O6_S	0	22	10	6	0	1
1225	1049	414.01989603699997	0.008492019399034418	0.2077847004195209	18.0	O6S1	H10_C23_O6_S	0	23	10	6	0	1
1226	1065	416.03543603699995	0.009634965966858974	-0.057800364755020886	17.0	O6S1	H12_C23_O6_S	0	23	12	6	0	1
1227	1111	424.004286037	0.007557893540135048	0.2974050124743389	20.0	O6S1	H8_C24_O6_S	0	24	8	6	0	1
1228	1141	428.035556037	0.009787567028992163	0.2241706294581732	18.0	O6S1	H12_C24_O6_S	0	24	12	6	0	1
1229	1158	430.05110603699995	0.007304853910744297	-0.009582581937315492	17.0	O6S1	H14_C24_O6_S	0	24	14	6	0	1
1230	5	204.027066037	0.009381969795866713	0.3100618032546942	3.0	O7	H8_C7_O7	0	7	8	7	0	0
1231	22	214.011326037	0.008327128922641964	-0.12459620933384832	5.0	O7	H6_C8_O7	0	8	6	7	0	0
1232	34	218.042686037	0.011576755503248751	0.15220414230375198	3.0	O7	H10_C8_O7	0	8	10	7	0	0
1233	45	223.995746037	0.008832758076581943	0.19379385889191333	7.0	O7	H4_C9_O7	0	9	4	7	0	0
1234	49	226.011406037	0.03662428284950808	0.2359836653974865	6.0	O7	H6_C9_O7	0	9	6	7	0	0
1235	55	228.027066037	0.009015215058479109	0.2774275927311715	5.0	O7	H8_C9_O7	0	9	8	7	0	0
1236	62	230.04270603700002	0.012443564302884078	0.2312048962910385	4.0	O7	H10_C9_O7	0	9	10	7	0	0
1237	70	232.058406037	0.009680339639055898	0.44434072345743003	3.0	O7	H12_C9_O7	0	9	12	7	0	0
1238	79	235.995726037	0.011413395383317478	0.09919247431567824	8.0	O7	H4_C10_O7	0	10	4	7	0	0
1239	83	238.01136603700002	0.02393427217711875	0.0560267361495725	7.0	O7	H6_C10_O7	0	10	6	7	0	0
1240	89	240.027016037	0.025329888977946875	0.05524794766728942	6.0	O7	H8_C10_O7	0	10	8	7	0	0
1241	96	242.042666037	0.014037938089215177	0.05448213004522005	5.0	O7	H10_C10_O7	0	10	10	7	0	0
1242	105	244.058346037	0.013009218817655413	0.17665038189556295	4.0	O7	H12_C10_O7	0	10	12	7	0	0
1243	113	246.074016037	0.0072507388921078456	0.2561790189821462	3.0	O7	H14_C10_O7	0	10	14	7	0	0
1244	122	250.011356037	0.024977779720851058	0.01333939407890987	8.0	O7	H6_C11_O7	0	11	6	7	0	0
1245	128	252.027006037	0.032794101731789864	0.01293908961920903	7.0	O7	H8_C11_O7	0	11	8	7	0	0
1246	134	254.042656037	0.024639285359168515	0.012545137316944495	6.0	O7	H10_C11_O7	0	11	10	7	0	0
1247	143	256.058276037	0.02039273553384148	-0.10500344064684057	5.0	O7	H12_C11_O7	0	11	12	7	0	0
1248	155	258.073946037	0.011022260484375886	-0.026972889374371003	4.0	O7	H14_C11_O7	0	11	14	7	0	0
1249	163	260.089696037	0.007739025040878211	0.3574343829769584	3.0	O7	H16_C11_O7	0	11	16	7	0	0
1250	166	262.011326037	0.012346835220354941	-0.10177040952242386	9.0	O7	H6_C12_O7	0	12	6	7	0	0
1251	172	264.026996037	0.035157484296121456	-0.025523905188383773	8.0	O7	H8_C12_O7	0	12	8	7	0	0
1252	178	266.042696037	0.02987352662370758	0.16233108692837694	7.0	O7	H10_C12_O7	0	12	10	7	0	0
1253	185	268.058306037	0.0274790650961116	0.011613145266727834	6.0	O7	H12_C12_O7	0	12	12	7	0	0
1254	194	270.07399603700003	0.022093554458935984	0.1593600295553418	5.0	O7	H14_C12_O7	0	12	14	7	0	0
1255	204	272.08957603700003	0.015592404649045368	-0.09936066059643366	4.0	O7	H16_C12_O7	0	12	16	7	0	0
1256	210	274.011296037	0.015361146989813054	-0.20679804355127013	10.0	O7	H6_C13_O7	0	13	6	7	0	0
1257	215	274.105306037	0.008737705246566066	0.1929586871572108	3.0	O7	H18_C12_O7	0	12	18	7	0	0
1258	220	276.027036037	0.027034196991606026	0.12049906587489465	9.0	O7	H8_C13_O7	0	13	8	7	0	0
1259	227	278.042646037	0.032726654297330335	-0.02450343523741439	8.0	O7	H10_C13_O7	0	13	10	7	0	0
1260	233	280.058316037	0.02749726485256577	0.04682239116577658	7.0	O7	H12_C13_O7	0	13	12	7	0	0
1261	243	282.073946037	0.026683118319388733	-0.02467792610647674	6.0	O7	H14_C13_O7	0	13	14	7	0	0
1262	252	284.089586037	0.02039854964672544	-0.0599634792055538	5.0	O7	H16_C13_O7	0	13	16	7	0	0
1263	259	286.011446037	0.006841106236265285	0.3263330937422452	11.0	O7	H6_C14_O7	0	14	6	7	0	0
1264	264	286.105236037	0.018675436563204556	-0.05979967453604961	4.0	O7	H18_C13_O7	0	13	18	7	0	0
1265	270	288.02700603700004	0.032747064223764964	0.011321854869092905	10.0	O7	H8_C14_O7	0	14	8	7	0	0
1266	275	288.120896037	0.009403040910792672	-0.02493050687577408	3.0	O7	H20_C13_O7	0	13	20	7	0	0
1267	282	290.04265603700003	0.036882366757295226	0.01098803895913471	9.0	O7	H10_C14_O7	0	14	10	7	0	0
1268	289	292.058286037	0.03832857534231063	-0.057820650074787615	8.0	O7	H12_C14_O7	0	14	12	7	0	0
1269	297	294.07390603700003	0.03533105713969833	-0.15969114921624966	7.0	O7	H14_C14_O7	0	14	14	7	0	0
1270	308	296.089566037	0.028363434192909	-0.12508039539145507	6.0	O7	H16_C14_O7	0	14	16	7	0	0
1271	319	298.105226037	0.025985871773983742	-0.09093768778632542	5.0	O7	H18_C14_O7	0	14	18	7	0	0
1272	327	300.026976037	0.022781749240769363	-0.08912198620790994	11.0	O7	H8_C15_O7	0	15	8	7	0	0
1273	332	300.120886037	0.016751964741779136	-0.05725359616985165	4.0	O7	H20_C14_O7	0	14	20	7	0	0
1274	338	302.04265603700003	0.03534404188833347	0.01055148980002036	10.0	O7	H10_C15_O7	0	15	10	7	0	0
1275	343	302.13649603700003	0.011947589121751956	-0.1895070631593393	3.0	O7	H22_C14_O7	0	14	22	7	0	0
1276	349	304.058276037	0.032124280540004616	-0.08842712765598805	9.0	O7	H12_C15_O7	0	15	12	7	0	0
1277	353	304.152236037	0.008428241095076148	0.10741002758699016	2.0	O7	H24_C14_O7	0	14	24	7	0	0
1278	356	306.073936037	0.035700568381218864	-0.055414715121530234	8.0	O7	H14_C15_O7	0	15	14	7	0	0
1279	364	308.089586037	0.03480133030379457	-0.055292358965999634	7.0	O7	H16_C15_O7	0	15	16	7	0	0
1280	369	310.011366037	0.008159503671315838	0.043014552120667085	13.0	O7	H6_C16_O7	0	16	6	7	0	0
1281	374	310.10526603700004	0.038949869023836965	0.041569755160140914	6.0	O7	H18_C15_O7	0	15	18	7	0	0
1282	382	312.026996037	0.015041740177582441	-0.021597490280049557	12.0	O7	H8_C16_O7	0	16	8	7	0	0
1283	387	312.120906037	0.037421344023735134	0.009025348640740748	5.0	O7	H20_C15_O7	0	15	20	7	0	0
1284	398	314.042666037	0.035301455761982674	0.0419911096869482	11.0	O7	H10_C16_O7	0	16	10	7	0	0
1285	403	314.136566037	0.01777761088373125	0.04056515984170569	4.0	O7	H22_C15_O7	0	15	22	7	0	0
1286	414	316.058276037	0.033423351404411536	-0.08506975462599774	10.0	O7	H12_C16_O7	0	16	12	7	0	0
1287	419	316.152246037	0.011253881331652744	0.1349634569198591	3.0	O7	H24_C15_O7	0	15	24	7	0	0
1288	428	318.073966037	0.02825854113980602	0.040993609668664666	9.0	O7	H14_C16_O7	0	16	14	7	0	0
1289	432	318.167786037	0.008802067134732658	-0.2118536287975914	2.0	O7	H26_C15_O7	0	15	26	7	0	0
1290	440	320.089606037	0.029266748047277576	0.009263031243699637	8.0	O7	H16_C16_O7	0	16	16	7	0	0
1291	446	322.105256037	0.02949303282405388	0.00897532702149988	7.0	O7	H18_C16_O7	0	16	18	7	0	0
1292	453	324.027026037	0.012656066558995795	0.07178722173755472	13.0	O7	H8_C17_O7	0	17	8	7	0	0
1293	457	324.120886037	0.03212242734972607	-0.05301417079718503	6.0	O7	H20_C16_O7	0	16	20	7	0	0
1294	464	326.042626037	0.016998792924356857	-0.08223771321763444	12.0	O7	H10_C17_O7	0	17	10	7	0	0
1295	469	326.13651603700004	0.028760054162574537	-0.11423743800172985	5.0	O7	H22_C16_O7	0	16	22	7	0	0
1296	479	328.05832603700003	0.025670897718399317	0.0704539350568372	11.0	O7	H12_C17_O7	0	17	12	7	0	0
1297	484	328.152196037	0.015171926018607744	-0.02234024345365356	4.0	O7	H24_C16_O7	0	16	24	7	0	0
1298	493	330.073966037	0.028249517313776288	0.03950326699811053	10.0	O7	H14_C17_O7	0	17	14	7	0	0
1299	498	330.16792603700003	0.012682157118947572	0.2198729622847288	3.0	O7	H26_C16_O7	0	16	26	7	0	0
1300	505	332.089636037	0.03529737377669575	0.09926536821803172	9.0	O7	H16_C17_O7	0	17	16	7	0	0
1301	510	332.183486037	0.00907669627565995	-0.05261850960459726	2.0	O7	H28_C16_O7	0	16	28	7	0	0
1302	514	334.105286037	0.027939513036476547	0.09844501528100412	8.0	O7	H18_C17_O7	0	17	18	7	0	0
1303	522	336.026906037	0.0067113580833962185	-0.28789063695844563	14.0	O7	H8_C18_O7	0	18	8	7	0	0
1304	526	336.120886037	0.03716162732183323	-0.05112148850342186	7.0	O7	H20_C17_O7	0	17	20	7	0	0
1305	530	337.124356037	0.0076877875890561925	0.2906256941727902	7.0	O7	H20_C16_13C_O7	0	17	20	7	0	0
1306	532	338.042736037	0.017327338416956068	0.2460842703054961	13.0	O7	H10_C18_O7	0	18	10	7	0	0
1307	536	338.136576037	0.04222605799843629	0.06725980446930194	6.0	O7	H22_C17_O7	0	17	22	7	0	0
1308	546	340.058296037	0.017051619711895154	-0.020252409848239197	12.0	O7	H12_C18_O7	0	18	12	7	0	0
1309	549	340.15218603700004	0.030392689964606482	-0.05095072350653157	5.0	O7	H24_C17_O7	0	17	24	7	0	0
1310	560	342.073966037	0.024592266476171538	0.038117487163798175	11.0	O7	H14_C18_O7	0	18	14	7	0	0
1311	564	342.16785603700004	0.011440702778427032	0.007583996888014392	4.0	O7	H26_C17_O7	0	17	26	7	0	0
1312	575	344.08960603699995	0.02431340014139128	0.008616941545120115	10.0	O7	H16_C18_O7	0	18	16	7	0	0
1313	580	344.18348603699997	0.010689800631741079	-0.05078395873022065	3.0	O7	H28_C17_O7	0	17	28	7	0	0
1314	590	346.105246037	0.028274890810152963	-0.020539995000710982	9.0	O7	H18_C18_O7	0	18	18	7	0	0
1315	593	346.199146037	0.00908226205483824	-0.02181692264542746	2.0	O7	H30_C17_O7	0	17	30	7	0	0
1316	597	347.10847603699995	0.0076203122170547845	-0.3801376488560271	9.0	O7	H18_C17_13C_O7	0	18	18	7	0	0
1317	604	348.12094603699995	0.03302788308230604	0.12299461004909927	8.0	O7	H20_C18_O7	0	18	20	7	0	0
1318	609	349.12420603699996	0.008918094850363545	-0.14901000580012932	8.0	O7	H20_C17_13C_O7	0	18	20	7	0	0
1319	612	350.042626037	0.010199363292245365	-0.0765992424417507	14.0	O7	H10_C19_O7	0	19	10	7	0	0
1320	615	350.136556037	0.03628690909367237	0.007834086257276525	7.0	O7	H22_C18_O7	0	18	22	7	0	0
1321	621	351.139886037	0.008199016668058992	-0.06292933636236941	7.0	O7	H22_C17_13C_O7	0	18	22	7	0	0
1322	625	352.058346037	0.01860466766543172	0.12245981522415827	13.0	O7	H12_C19_O7	0	19	12	7	0	0
1323	629	352.152206037	0.039285293360083184	0.007579109202440638	6.0	O7	H24_C18_O7	0	18	24	7	0	0
1324	637	353.15543603699996	0.007192278033622199	-0.3459411565563237	6.0	O7	H24_C17_13C_O7	0	18	24	7	0	0
1325	641	354.073926037	0.016412284586652025	-0.07614511552707301	12.0	O7	H14_C19_O7	0	19	14	7	0	0
1326	644	354.16788603699996	0.025156999052060574	0.0920326242958744	5.0	O7	H26_C18_O7	0	18	26	7	0	0
1327	653	355.171076037	0.00710735721879759	-0.3723416937753119	5.0	O7	H26_C17_13C_O7	0	18	26	7	0	0
1328	659	356.089576037	0.019820726780376358	-0.07592190795731345	11.0	O7	H16_C19_O7	0	19	16	7	0	0
1329	665	356.18355603699996	0.014229633084963203	0.1474548702574437	4.0	O7	H28_C18_O7	0	18	28	7	0	0
1330	675	358.105286037	0.02327049170272389	0.0918472898106798	10.0	O7	H18_C19_O7	0	19	18	7	0	0
1331	679	358.199176037	0.013270580730357376	0.06266625244771579	3.0	O7	H30_C18_O7	0	18	30	7	0	0
1332	692	360.120916037	0.027692930083433168	0.03559082352351724	9.0	O7	H20_C19_O7	0	19	20	7	0	0
1333	696	360.21476603699995	0.009870311819720857	-0.10445712816632917	2.0	O7	H32_C18_O7	0	18	32	7	0	0
1334	701	362.042516037	0.00786032674358323	-0.3778920815180365	15.0	O7	H10_C20_O7	0	20	10	7	0	0
1335	705	362.13656603699997	0.038428209929196086	0.03518838252890892	8.0	O7	H22_C19_O7	0	19	22	7	0	0
1336	713	364.058276037	0.009119983944729262	-0.07385356070644819	14.0	O7	H12_C20_O7	0	20	12	7	0	0
1337	717	364.152166037	0.04864854189871382	-0.1025148371174832	7.0	O7	H24_C19_O7	0	19	24	7	0	0
1338	723	365.155586037	0.007578961550889684	0.07621134946223856	7.0	O7	H24_C18_13C_O7	0	19	24	7	0	0
1339	727	366.07397603699997	0.013750619095928231	0.06293536702743413	13.0	O7	H14_C20_O7	0	20	14	7	0	0
1340	730	366.167876037	0.04118274291332588	0.06170666910012688	6.0	O7	H26_C19_O7	0	19	26	7	0	0
1341	737	367.17123603699997	0.00986055230508809	0.07559143320129039	6.0	O7	H26_C18_13C_O7	0	19	26	7	0	0
1342	742	368.08960603699995	0.010901831053812028	0.008055103900994693	12.0	O7	H16_C20_O7	0	20	16	7	0	0
1343	746	368.183496037	0.023526114002653597	-0.020313240697302924	5.0	O7	H28_C19_O7	0	19	28	7	0	0
1344	756	370.105196037	0.015440269212610306	-0.15430477772881504	11.0	O7	H18_C20_O7	0	20	18	7	0	0
1345	761	370.19906603699997	0.014223027408392428	-0.23650248741794866	4.0	O7	H30_C19_O7	0	19	30	7	0	0
1346	774	372.120916037	0.02490722811507069	0.034443105499949486	10.0	O7	H20_C20_O7	0	20	20	7	0	0
1347	779	372.21487603699995	0.008502294206106447	0.19443876288267525	3.0	O7	H32_C19_O7	0	19	32	7	0	0
1348	785	374.13659603699995	0.02977463393376781	0.11424437076529426	9.0	O7	H22_C20_O7	0	20	22	7	0	0
1349	797	376.152226037	0.03606607524173548	0.06026549482536692	8.0	O7	H24_C20_O7	0	20	24	7	0	0
1350	804	377.15563603699997	0.007412351363585478	0.2063577806701833	8.0	O7	H24_C19_13C_O7	0	20	24	7	0	0
1351	809	378.07397603699997	0.010033401876747214	0.060937809797376875	14.0	O7	H14_C21_O7	0	21	14	7	0	0
1352	813	378.167806037	0.039998923721719634	-0.12535440409912704	7.0	O7	H26_C20_O7	0	20	26	7	0	0
1353	819	379.17112603699996	0.010401128219758244	-0.21690733903429846	7.0	O7	H26_C19_13C_O7	0	20	26	7	0	0
1354	823	380.089456037	0.009479540108823804	-0.3868431435345392	13.0	O7	H16_C21_O7	0	21	16	7	0	0
1355	826	380.18351603699995	0.030657624778498756	0.03293409498941993	6.0	O7	H28_C20_O7	0	20	28	7	0	0
1356	834	382.10538603699996	0.006840454360287904	0.347786251848986	12.0	O7	H18_C21_O7	0	21	18	7	0	0
1357	838	382.199126037	0.016967884690515113	-0.07209069335413182	5.0	O7	H30_C20_O7	0	20	30	7	0	0
1358	850	384.120886037	0.022381755036878045	-0.04473331348518584	11.0	O7	H20_C21_O7	0	21	20	7	0	0
1359	855	384.214886037	0.012706062342289472	0.21439304668164916	4.0	O7	H32_C20_O7	0	20	32	7	0	0
1360	867	386.13654603699996	0.017337957787044708	-0.018793869856176367	10.0	O7	H22_C21_O7	0	21	22	7	0	0
1361	872	386.230466037	0.00843468225056692	0.031843681616020816	3.0	O7	H34_C20_O7	0	20	34	7	0	0
1362	886	388.152226037	0.02678252319759645	0.05840234452145635	9.0	O7	H24_C21_O7	0	21	24	7	0	0
1363	890	388.246066037	0.010708161805103934	-0.09729654287388877	2.0	O7	H36_C20_O7	0	20	36	7	0	0
1364	895	390.073806037	0.008027297014760655	-0.3767517780225368	15.0	O7	H14_C22_O7	0	22	14	7	0	0
1365	899	390.16781603699997	0.03631606347071783	-0.09586900407003172	8.0	O7	H26_C21_O7	0	21	26	7	0	0
1366	906	391.171166037	0.008442625824976988	-0.10799620126047804	8.0	O7	H26_C20_13C_O7	0	21	26	7	0	0
1367	910	392.089776037	0.008194853974317727	0.4411362156351595	14.0	O7	H16_C22_O7	0	22	16	7	0	0
1368	913	392.183546037	0.033262036933380715	0.10842117279357592	7.0	O7	H28_C21_O7	0	21	28	7	0	0
1369	923	394.105326037	0.009711732123623695	0.1849530954961771	13.0	O7	H18_C22_O7	0	22	18	7	0	0
1370	927	394.19918603699995	0.021466636018976276	0.08231117965994167	6.0	O7	H30_C21_O7	0	21	30	7	0	0
1371	939	396.120846037	0.006942137700245125	-0.1443574621131042	12.0	O7	H20_C22_O7	0	22	20	7	0	0
1372	943	396.214996037	0.012067919218833548	0.4855268021870741	5.0	O7	H32_C21_O7	0	21	32	7	0	0
1373	953	398.136576037	0.011216445025523242	0.05712361374719386	11.0	O7	H22_C22_O7	0	22	22	7	0	0
1374	971	400.15214603699997	0.01638869598878485	-0.14327300379257618	10.0	O7	H24_C22_O7	0	22	24	7	0	0
1375	978	401.06155603699995	0.00940841423134907	-0.25364435565231186	17.0	O7	H12_C22_13C_O7	0	23	12	7	0	0
1376	987	402.16784603699995	0.02533398958826172	-0.018412710104786883	9.0	O7	H26_C22_O7	0	22	26	7	0	0
1377	990	402.26168603699995	0.010963386771104566	-0.1686688102775858	2.0	O7	H38_C21_O7	0	21	38	7	0	0
1378	998	404.18357603699997	0.029914930060785137	0.17942589543267407	8.0	O7	H28_C22_O7	0	22	28	7	0	0
1379	1010	406.199126037	0.02880600831480846	-0.06783126360749676	7.0	O7	H30_C22_O7	0	22	30	7	0	0
1380	1021	408.21491603699997	0.012401279281151402	0.27527901510015823	6.0	O7	H32_C22_O7	0	22	32	7	0	0
1381	1032	410.23036603699995	0.012630494395654595	-0.21378475911287936	5.0	O7	H34_C22_O7	0	22	34	7	0	0
1382	1042	412.152186037	0.011286062275736041	-0.04205000135400865	11.0	O7	H24_C23_O7	0	23	24	7	0	0
