exp	town	abundance	mw	error	C	H	O	N	S	y
SRFA	4	0.003014648	415.163106	0.008724282	22	25	7	1	0	3
SRFA	4	0.003945569	872.346916	0.287093352	44	56	18	0	0	2
SRFA	4	0.006179218	368.108156	-0.203915612	21	20	4	0	1	2
SRFA	4	0.003816035	704.246766	-0.17857803	38	40	13	0	0	3
SRFA	4	0.069037664	598.059496	0.018611861	27	18	16	0	0	8
SRFA	4	0.002622575	404.204596	-0.09130772	19	32	9	0	0	4
SRFA	4	0.042154866	600.038806	0.094268903	26	16	17	0	0	8
SRFA	4	0.001367661	1016.389166	0.237693403	50	64	22	0	0	1
SRFA	4	0.001791675	378.116216	0.011062736	15	22	11	0	0	6
SRFA	4	0.028972529	786.127996	0.047685619	35	30	21	0	0	4
SRFA	4	0.009592063	345.048456	-0.030430509	16	11	8	1	0	7
SRFA	4	0.029291813	364.094686	-0.006577959	21	16	6	0	0	6
SRFA	4	0.004314238	359.136856	-0.087960897	19	21	6	1	0	4
SRFA	4	0.045083481	680.101366	0.023921434	32	24	17	0	0	6
SRFA	4	0.001905666	882.315766	0.007479182	41	54	21	0	0	1
SRFA	4	0.002288287	840.044436	-0.222348952	39	20	22	0	0	1
SRFA	4	0.002189888	345.157596	-0.07829467	19	23	5	1	0	2
SRFA	4	0.016520284	790.138166	0.046532368	38	30	19	0	0	3
SRFA	4	0.062018164	412.043056	0.022310775	20	12	10	0	0	9
SRFA	4	0.004865062	810.294726	0.118508731	38	50	19	0	0	3
SRFA	4	0.049931236	542.090776	-0.016633746	22	22	16	0	0	7
SRFA	4	0.012202474	678.194966	0.161928362	35	34	14	0	0	3
SRFA	4	0.047666508	632.210456	-0.079490935	31	36	14	0	0	7
SRFA	4	0.003808521	361.019616	-0.372035186	23	7	2	1	1	2
SRFA	4	0.00551569	930.149046	-0.045090623	44	34	23	0	0	2
SRFA	4	0.005033713	610.277826	0.046016746	34	42	10	0	0	3
SRFA	4	0.002851975	334.156846	-0.145730966	22	22	3	0	0	3
SRFA	4	0.038541926	460.085286	-0.042737728	18	20	14	0	0	8
SRFA	4	0.017919114	830.117946	0.190583761	36	30	23	0	0	4
SRFA	4	0.005600776	416.022696	-0.022515598	15	12	14	0	0	7
SRFA	4	0.012719504	760.054746	-0.062499445	35	20	20	0	0	4
SRFA	4	0.002069462	270.100456	0.050273888	15	14	3	2	0	1
SRFA	4	0.027048716	654.194876	0.030295254	33	34	14	0	0	7
SRFA	4	0.009677765	856.242686	0.106989527	41	44	20	0	0	3
SRFA	4	0.013380948	560.101436	0.154023886	22	24	17	0	0	6
SRFA	4	0.006903243	509.095806	-0.009263482	25	19	11	1	0	4
SRFA	4	0.007801071	320.198756	-0.011114971	19	28	4	0	0	6
SRFA	4	0.001863407	284.235206	0.214375273	17	32	3	0	0	2
SRFA	4	0.016902535	382.238926	0.039218926	18	38	6	0	1	3
SRFA	4	0.010463256	572.095496	0.03428973	30	20	12	0	0	4
SRFA	4	0.001534947	363.988866	-0.10390153	15	8	9	0	1	1
SRFA	4	0.008982915	644.195506	0.39712323	28	36	17	0	0	6
SRFA	4	0.012575746	626.017956	-0.092650697	27	14	18	0	0	7
SRFA	4	0.169166667	480.126776	-0.001105958	22	24	12	0	0	9
SRFA	4	0.008527803	386.115426	0.005622671	24	18	5	0	0	4
SRFA	4	0.024095356	288.120916	0.044484795	13	20	7	0	0	8
SRFA	4	0.005496539	357.069616	0.056213128	14	15	10	1	0	8
SRFA	4	0.010718087	506.157676	-0.013207347	28	26	9	0	0	5
SRFA	4	0.005789775	830.336246	0.174819539	42	54	17	0	0	4
SRFA	4	0.018846148	452.241026	0.01677203	24	36	8	0	0	8
SRFA	4	0.00171102	185.032426	0.019283107	7	7	5	1	0	1
SRFA	4	0.015693394	716.064996	0.044377257	34	20	18	0	0	4
SRFA	4	0.003432601	401.132226	0.074229888	17	23	10	1	0	6
SRFA	4	0.026897017	438.131486	0.041318647	24	22	8	0	0	8
SRFA	4	0.021374255	578.033266	-0.007060147	27	14	15	0	0	8
SRFA	4	0.009371077	509.080556	0.00267934	21	19	14	1	0	4
SRFA	4	0.038832391	342.204246	0.020709854	18	30	6	0	0	9
SRFA	4	0.002229785	968.165266	-0.495782091	69	28	5	0	1	1
SRFA	4	0.008957978	834.200726	-0.004230397	41	38	19	0	0	4
SRFA	4	0.032786112	706.138196	0.094552313	31	30	19	0	0	6
SRFA	4	0.004252135	388.082876	0.184849692	16	20	9	0	1	5
SRFA	4	0.001823616	165.078986	0.044463564	9	11	2	1	0	2
SRFA	4	0.011526055	496.192206	0.494189544	28	32	6	0	1	1
SRFA	4	0.048078173	486.064576	0.011872908	19	18	15	0	0	8
SRFA	4	0.004928009	496.031136	-0.053776866	20	16	13	0	1	5
SRFA	4	0.011777965	832.170096	0.327607302	37	36	22	0	0	4
SRFA	4	0.001364967	279.147066	0.027548203	15	21	4	1	0	1
SRFA	4	0.189166667	478.147506	-0.01247523	23	26	11	0	0	9
SRFA	4	0.035400795	592.085276	-0.050099202	29	20	14	0	0	8
SRFA	4	0.00571656	740.065046	0.110499747	36	20	18	0	0	3
SRFA	4	0.007983907	410.118866	0.171225968	23	22	5	0	1	1
SRFA	4	0.165833333	394.053606	-0.014010784	17	14	11	0	0	9
SRFA	4	0.005222765	247.084446	-0.048623053	13	13	4	1	0	3
SRFA	4	0.121666667	460.173326	-0.014687944	24	28	9	0	0	9
SRFA	4	0.026801267	270.146726	0.007488523	14	22	5	0	0	8
SRFA	4	0.018510308	678.158506	0.052092541	34	30	15	0	0	4
SRFA	4	0.006147053	723.107496	0.459934383	33	25	18	1	0	1
SRFA	4	0.004450524	229.073876	-0.075521488	13	11	3	1	0	2
SRFA	4	0.001281317	300.209026	0.318847842	20	28	2	0	0	3
SRFA	4	0.035261386	688.200316	-0.028385631	33	36	16	0	0	5
SRFA	4	0.012930518	351.059036	0.013633035	15	13	9	1	0	8
SRFA	4	0.069368615	220.037166	-0.033898819	11	8	5	0	0	7
SRFA	4	0.001850345	302.045996	-0.095220597	12	14	7	0	1	4
SRFA	4	0.010131898	744.044776	0.205924435	31	20	22	0	0	3
SRFA	4	0.082493433	578.127176	0.009470235	26	26	15	0	0	7
SRFA	4	0.007279449	536.298576	0.079524731	29	44	9	0	0	5
SRFA	4	0.004420762	367.163136	0.091572374	18	25	7	1	0	5
SRFA	4	0.003611534	954.279776	0.421372233	46	50	22	0	0	2
SRFA	4	0.02722982	616.251976	-0.001822307	32	40	12	0	0	7
SRFA	4	0.011961597	804.153886	0.132677342	39	32	19	0	0	3
SRFA	4	0.032337956	522.043426	-0.028352047	25	14	13	0	0	7
SRFA	4	0.002393578	286.214396	-0.047632126	16	30	4	0	0	2
SRFA	4	0.002896265	306.121576	0.013559972	15	18	5	2	0	4
SRFA	4	0.005870609	499.087906	0.152353922	31	17	4	1	1	2
SRFA	4	0.002510767	996.253576	0.02298712	47	48	24	0	0	2
SRFA	4	0.3025	422.157676	-0.015835316	21	26	9	0	0	9
SRFA	4	0.00263727	636.568996	-0.439818781	40	76	5	0	0	1
SRFA	4	0.002344208	966.316456	-0.322239157	70	46	3	0	1	1
SRFA	4	0.006804085	557.044206	0.066192233	24	15	15	1	0	1
SRFA	4	0.004401895	208.052436	0.031054671	14	8	2	0	0	3
SRFA	4	0.002424218	625.033766	-0.371832711	27	15	17	1	0	2
SRFA	4	0.030368618	700.200366	0.043508975	34	36	16	0	0	5
SRFA	4	0.026465177	418.068866	-0.003829513	23	14	8	0	0	5
SRFA	4	0.023764353	362.042656	0.00880283	20	10	7	0	0	5
SRFA	4	0.004715051	346.116566	0.229723185	17	18	6	2	0	5
SRFA	4	0.00631862	448.111936	0.314379039	20	20	10	2	0	7
SRFA	4	0.013293515	460.115856	0.082972581	26	20	8	0	0	5
SRFA	4	0.002651715	457.158406	-0.010963377	20	27	11	1	0	3
SRFA	4	0.183333333	396.069256	-0.014126317	17	16	11	0	0	9
SRFA	4	0.003281687	1020.144666	0.264104699	46	36	27	0	0	1
SRFA	4	0.019029278	622.168766	0.200278456	32	30	13	0	0	6
SRFA	4	0.007162581	920.092286	0.346705439	41	28	25	0	0	2
SRFA	4	0.002991612	812.310536	0.315092552	38	52	19	0	0	2
SRFA	4	0.005615439	497.132196	-0.000451	25	23	10	1	0	4
SRFA	4	0.004898997	428.120266	0.352249151	33	16	1	0	0	1
SRFA	4	0.002741059	307.141986	0.042488493	16	21	5	1	0	5
SRFA	4	0.018223261	814.086616	0.157667498	35	26	23	0	0	4
SRFA	4	0.015697777	304.079436	0.012118544	12	16	9	0	0	8
SRFA	4	0.008195695	672.023556	0.093218459	28	16	20	0	0	4
SRFA	4	0.012505807	387.095416	-0.001865173	19	17	8	1	0	7
SRFA	4	0.004918635	524.129206	-0.294757472	31	24	6	0	1	1
SRFA	4	0.008541802	483.043826	0.105303074	22	13	12	1	0	6
SRFA	4	0.053837217	454.038346	-0.020793398	18	14	14	0	0	8
SRFA	4	0.085	442.089996	-0.00232758	22	18	10	0	0	9
SRFA	4	0.00221973	442.272006	0.184119725	27	38	5	0	0	2
SRFA	4	0.006145353	920.201246	0.133098059	44	40	22	0	0	2
SRFA	4	0.014723535	518.067186	0.061403233	27	18	9	0	1	1
SRFA	4	0.046004829	726.106836	0.009523392	33	26	19	0	0	6
SRFA	4	0.004966227	464.089786	0.394244833	28	16	7	0	0	3
SRFA	4	0.074082613	426.058686	-0.025538735	21	14	10	0	0	9
SRFA	4	0.074525091	594.194896	0.067013366	28	34	14	0	0	7
SRFA	4	0.006904679	792.320476	0.031846962	39	52	17	0	0	3
SRFA	4	0.004393999	340.061716	0.121051556	15	16	7	0	1	6
SRFA	4	0.01175613	408.157306	0.042407669	24	24	6	0	0	5
SRFA	4	0.004945242	406.087596	0.247165885	23	18	5	0	1	2
SRFA	4	0.005129372	428.077716	-0.006781479	18	20	10	0	1	7
SRFA	4	0.005095396	270.001176	-0.022018423	10	6	9	0	0	7
SRFA	4	0.008768617	884.201146	0.025420686	41	40	22	0	0	3
SRFA	4	0.003380294	443.070076	0.194276266	17	17	13	1	0	5
SRFA	4	0.086666667	266.155186	0.017715229	12	26	4	0	1	3
SRFA	4	0.001314733	244.167376	-0.341614025	13	24	4	0	0	2
SRFA	4	0.012218486	536.150246	-0.454945236	29	28	8	0	1	2
SRFA	4	0.099166667	398.048526	-0.000404	16	14	12	0	0	9
SRFA	4	0.003246264	440.004936	-0.027015606	17	12	12	0	1	5
SRFA	4	0.036616136	552.257066	0.006368411	28	40	11	0	0	9
SRFA	4	0.285833333	394.162776	0.020182018	20	26	8	0	0	9
SRFA	4	0.013108573	764.195216	-0.044720249	38	36	17	0	0	4
SRFA	4	0.003155207	330.240646	0.065343259	18	34	5	0	0	3
SRFA	4	0.004012196	456.078676	0.069446351	33	12	3	0	0	1
SRFA	4	0.143333333	434.048526	-0.000371	19	14	12	0	0	9
SRFA	4	0.003209133	555.041456	0.328382679	32	13	7	1	1	1
SRFA	4	0.008341253	816.065706	-0.056626568	34	24	24	0	0	1
SRFA	4	0.019860423	407.085246	-4.91e-06	18	17	10	1	0	7
SRFA	4	0.033533348	492.069276	0.029274333	25	16	11	0	0	8
SRFA	4	0.002349289	606.558446	-0.437321418	39	74	4	0	0	1
SRFA	4	0.063252924	612.111496	-0.039945337	29	24	15	0	0	7
SRFA	4	0.00713716	530.236336	0.016881152	25	38	12	0	0	7
SRFA	4	0.004213619	474.167816	-0.078885573	28	26	7	0	0	3
SRFA	4	0.014790141	463.111456	-0.010343082	21	21	11	1	0	6
SRFA	4	0.005343806	514.217826	0.086381681	32	34	4	0	1	1
SRFA	4	0.009948696	342.089216	0.020342646	22	14	4	0	0	4
SRFA	4	0.003994886	477.045886	-0.165812141	31	11	3	1	1	4
SRFA	4	0.003574508	546.025426	-0.471261937	27	14	11	0	1	2
SRFA	4	0.035349599	440.147106	-0.027197725	24	24	8	0	0	8
SRFA	4	0.019895729	660.075206	0.107649855	32	20	16	0	0	6
SRFA	4	0.001768582	930.388556	0.027497114	47	62	19	0	0	2
SRFA	4	0.095833333	400.079426	-0.015784366	20	16	9	0	0	9
SRFA	4	0.013717923	790.268446	0.038993079	38	46	18	0	0	4
SRFA	4	0.001488245	248.126046	0.231563759	11	20	6	0	0	2
SRFA	4	0.00274671	432.115016	-0.032016939	32	16	2	0	0	1
SRFA	4	0.00592307	380.122036	0.184564412	17	20	8	2	0	7
SRFA	4	0.022309539	184.037186	0.068143837	8	8	5	0	0	4
SRFA	4	0.089166667	566.163536	-0.035383769	26	30	14	0	0	8
SRFA	4	0.008663625	532.046416	-0.00517812	27	16	10	0	1	1
SRFA	4	0.004785189	754.080396	-0.289487701	37	22	18	0	0	3
SRFA	4	0.012365651	403.066506	-0.482634992	26	13	2	1	1	6
SRFA	4	0.001314296	265.037476	-0.119952848	15	7	4	1	0	2
SRFA	4	0.002316679	812.034476	0.029477813	34	20	24	0	0	1
SRFA	4	0.003304718	724.330716	0.130483214	36	52	15	0	0	3
SRFA	4	0.006959424	534.007086	0.057502982	25	10	14	0	0	4
SRFA	4	0.010813832	330.167856	0.007859638	16	26	7	0	0	8
SRFA	4	0.003986115	626.099506	-0.017564301	32	22	10	2	1	1
SRFA	4	0.013329013	444.048166	0.076192185	24	12	9	0	0	5
SRFA	4	0.021365098	614.148356	0.091259709	26	30	17	0	0	7
SRFA	4	0.139166667	308.089606	0.009623824	15	16	7	0	0	9
SRFA	4	0.013280803	792.175016	0.135405684	35	36	21	0	0	3
SRFA	4	0.008757225	554.251596	0.023222306	31	38	9	0	0	5
SRFA	4	0.014728634	347.064126	0.027159246	16	13	8	1	0	7
SRFA	4	0.001681221	315.988896	-0.02474454	11	8	9	0	1	3
SRFA	4	0.040488575	206.094296	0.007758584	12	14	3	0	0	6
SRFA	4	0.047650688	682.117056	0.082383221	32	26	17	0	0	6
SRFA	4	0.05139581	552.090426	0.063353752	27	20	13	0	0	8
SRFA	4	0.005008813	288.042276	0.059647494	18	8	4	0	0	4
SRFA	4	0.001488167	347.173376	0.296399457	19	25	5	1	0	1
SRFA	4	0.003750154	692.070126	-0.286466635	38	16	12	2	0	1
SRFA	4	0.005159405	458.266866	0.058461569	27	38	6	0	0	3
SRFA	4	0.012405188	744.299416	0.127181344	38	48	15	0	0	5
SRFA	4	0.002541153	902.263766	0.483422937	46	46	19	0	0	2
SRFA	4	0.066778694	540.075156	0.038989018	22	20	16	0	0	7
SRFA	4	0.100833333	474.043436	-0.010127764	21	14	13	0	0	8
SRFA	4	0.1025	452.204626	-0.015274059	23	32	9	0	0	9
SRFA	4	0.008759463	602.142366	-0.100648955	32	26	12	0	0	3
SRFA	4	0.00342814	475.054026	0.168709232	24	13	10	1	0	3
SRFA	4	0.00112728	242.069176	0.139327941	13	10	3	2	0	2
SRFA	4	0.026400162	654.106916	0.132875831	27	26	19	0	0	6
SRFA	4	0.033104126	396.120886	-0.043378172	22	20	7	0	0	8
SRFA	4	0.144166667	510.173736	0.018125198	24	30	12	0	0	8
SRFA	4	0.01019975	411.071626	-0.38896871	28	13	1	1	1	3
SRFA	4	0.007350394	404.085686	0.261491569	18	16	9	2	0	4
SRFA	4	0.011410798	558.231226	-0.028104841	26	38	13	0	0	7
SRFA	4	0.003555735	874.049996	-0.121431269	39	22	24	0	0	1
SRFA	4	0.008736133	888.123466	0.223902427	38	32	25	0	0	4
SRFA	4	0.020830103	656.246906	0.021694579	34	40	13	0	0	6
SRFA	4	0.003555049	530.157666	-0.03147177	30	26	9	0	0	3
SRFA	4	0.002799685	683.185126	0.155457132	33	33	15	1	0	2
SRFA	4	0.1175	442.074726	-0.03381555	18	18	13	0	0	9
SRFA	4	0.001941027	397.131606	0.497981014	25	19	4	1	0	3
SRFA	4	0.002367585	1032.108346	0.324513411	46	32	28	0	0	1
SRFA	4	0.001206853	212.083166	0.410522917	6	16	4	2	1	1
SRFA	4	0.003271415	322.214456	0.143901054	19	30	4	0	0	5
SRFA	4	0.014909188	724.236766	0.062075004	37	40	15	0	0	3
SRFA	4	0.003450853	854.284836	0.441008647	39	50	21	0	0	2
SRFA	4	0.002191739	433.043386	0.011222894	22	11	9	1	0	3
SRFA	4	0.003489859	866.139646	-0.32235564	58	26	7	0	1	1
SRFA	4	0.001173836	163.026916	-0.166095272	8	5	3	1	0	2
SRFA	4	0.00884268	405.142366	-0.002330045	20	23	8	1	0	7
SRFA	4	0.002578846	467.025236	0.013562436	29	9	4	1	1	2
SRFA	4	0.008944738	728.101426	0.104750516	36	24	17	0	0	3
SRFA	4	0.022986327	740.195276	0.034889442	36	36	17	0	0	4
SRFA	4	0.006892646	529.061886	-0.232804523	31	15	6	1	1	5
SRFA	4	0.005493867	518.030826	0.110647856	26	14	10	0	1	2
SRFA	4	0.00250943	594.594826	-0.45538405	39	78	3	0	0	3
SRFA	4	0.046559847	584.174126	0.008992182	26	32	15	0	0	8
SRFA	4	0.006142299	388.131016	-0.149184161	24	20	5	0	0	4
SRFA	4	0.161666667	390.095076	-0.016378058	19	18	9	0	0	9
SRFA	4	0.006553192	828.320586	0.163261667	42	52	17	0	0	4
SRFA	4	0.004338697	770.155286	0.135966086	54	26	4	0	1	2
SRFA	4	0.071068851	456.105646	-0.002418299	23	20	10	0	0	9
SRFA	4	0.005990343	628.273156	0.078706212	30	44	14	0	0	4
SRFA	4	0.008833539	404.168266	0.046022911	18	28	10	0	0	7
SRFA	4	0.002421819	627.147276	0.347111449	44	21	4	1	0	1
SRFA	4	0.00341862	1008.144886	0.485470895	45	36	27	0	0	1
SRFA	4	0.002825724	203.094626	-0.013461705	12	13	2	1	0	2
SRFA	4	0.065598913	604.179186	-0.033279862	29	32	14	0	0	7
SRFA	4	0.006824273	296.141246	0.004649808	19	20	3	0	0	4
SRFA	4	0.015888077	596.225736	-0.044169512	32	36	11	0	0	6
SRFA	4	0.008209758	422.172896	-0.10129736	25	26	6	0	0	5
SRFA	4	0.003296336	528.138106	0.181939154	25	24	11	2	0	2
SRFA	4	0.007196167	428.114006	-0.229871012	19	24	9	0	1	7
SRFA	4	0.001283404	172.000816	0.163074808	6	4	6	0	0	3
SRFA	4	0.012194333	656.086366	0.415111507	26	24	20	0	0	6
SRFA	4	0.1425	354.058696	-0.002488288	15	14	10	0	0	9
SRFA	4	0.006500368	834.237086	-0.034806652	42	42	18	0	0	2
SRFA	4	0.006109226	245.068806	-0.007916144	13	11	4	1	0	4
SRFA	4	0.005062259	291.037916	0.048838997	13	9	7	1	0	5
SRFA	4	0.049287231	574.241386	-0.045989371	30	38	11	0	0	9
SRFA	4	0.012633078	353.074686	0.013345618	15	15	9	1	0	8
SRFA	4	0.055466423	222.052816	-0.033924361	11	10	5	0	0	8
SRFA	4	0.003576403	428.241006	-0.028990685	22	36	8	0	0	4
SRFA	4	0.03395248	568.158076	-0.00119509	29	28	12	0	0	8
SRFA	4	0.054286201	682.080686	0.105123926	31	22	18	0	0	7
SRFA	4	0.005964637	366.106386	0.191832218	16	18	8	2	0	7
SRFA	4	0.094166667	344.053226	0.024627004	17	12	8	0	0	9
SRFA	4	0.02068625	534.282896	0.023813227	29	42	9	0	0	8
SRFA	4	0.005325865	473.168566	-0.033248193	24	27	9	1	0	5
SRFA	4	0.006150809	358.072196	-0.121620725	15	18	8	0	1	8
SRFA	4	0.188333333	468.126776	-0.001134308	21	24	12	0	0	9
SRFA	4	0.013246103	870.149226	0.158661291	39	34	23	0	0	2
SRFA	4	0.01409798	776.158886	0.027485352	38	32	18	0	0	3
SRFA	4	0.003431419	437.038346	0.114909825	21	11	10	1	0	4
SRFA	4	0.027536366	516.075146	0.021425174	20	20	16	0	0	7
SRFA	4	0.064161135	242.224576	-0.017970926	15	30	2	0	0	5
SRFA	4	0.009482829	370.047766	0.0751984	22	10	6	0	0	4
SRFA	4	0.008369987	782.227306	0.46237583	35	42	20	0	0	4
SRFA	4	0.007072075	164.010976	0.105657563	8	4	4	0	0	4
SRFA	4	0.060292605	538.074736	-0.009197607	26	18	13	0	0	8
SRFA	4	0.002773541	340.098146	0.25185965	16	20	6	0	1	4
SRFA	4	0.02566168	600.169036	0.001021379	26	32	16	0	0	8
SRFA	4	0.005118606	364.127136	0.232877453	17	20	7	2	0	5
SRFA	4	0.012417468	513.090726	0.001255139	24	19	12	1	0	5
SRFA	4	0.002839228	288.074656	0.119319764	14	12	5	2	0	4
SRFA	4	0.005999179	308.141236	-0.027983921	20	20	3	0	0	4
SRFA	4	0.030597256	212.104856	-0.014686132	11	16	4	0	0	7
SRFA	4	0.032734688	738.070546	0.138771288	33	22	20	0	0	6
SRFA	4	0.003566548	962.211986	0.309456756	46	42	23	0	0	2
SRFA	4	0.004608745	970.128746	-0.000516	42	34	27	0	0	1
SRFA	4	0.025384857	456.214796	-0.016718002	26	32	7	0	0	8
SRFA	4	0.15	446.084896	-0.035125601	21	18	11	0	0	9
SRFA	4	0.013904943	796.221526	0.076658314	39	40	18	0	0	3
SRFA	4	0.002025692	322.090106	0.33832458	12	18	10	0	0	3
SRFA	4	0.00386572	966.279396	0.022878476	47	50	22	0	0	1
SRFA	4	0.011589098	738.252536	0.223342274	38	42	15	0	0	4
SRFA	4	0.034306057	564.053996	-0.016868952	27	16	14	0	0	8
SRFA	4	0.067216398	340.058306	0.009154313	18	12	7	0	0	8
SRFA	4	0.011846258	832.076156	0.280105371	38	24	22	0	0	3
SRFA	4	0.101666667	280.131076	0.007485781	15	20	5	0	0	8
SRFA	4	0.001365471	309.157676	0.171355926	16	23	5	1	0	2
SRFA	4	0.005622678	311.042976	-0.035834277	16	9	6	1	0	4
SRFA	4	0.133333333	372.142036	0.009106738	17	24	9	0	0	9
SRFA	4	0.003725653	403.069246	0.109326128	22	13	7	1	0	3
SRFA	4	0.011363609	389.111076	0.023653914	19	19	8	1	0	7
SRFA	4	0.015335086	644.028546	-0.050797438	27	16	19	0	0	6
SRFA	4	0.003069026	908.259006	0.404665407	41	48	23	0	0	2
SRFA	4	0.00668685	898.253276	0.130135902	43	46	21	0	0	2
SRFA	4	0.041449556	486.225386	0.036318548	27	34	8	0	0	9
SRFA	4	0.023128005	376.094716	0.073399064	22	16	6	0	0	6
SRFA	4	0.063370513	554.127166	-0.008165995	24	26	15	0	0	8
SRFA	4	0.001711216	376.027746	-0.11894601	13	12	13	0	0	3
SRFA	4	0.002073804	882.243896	-0.113765593	61	38	5	0	1	1
SRFA	4	0.002618028	349.019576	-0.499433304	22	7	2	1	1	2
SRFA	4	0.01638715	724.112666	0.493791943	30	28	21	0	0	6
SRFA	4	0.002626056	676.600266	-0.45835483	43	80	5	0	0	1
SRFA	4	0.003666621	348.059476	0.317339442	15	12	8	2	0	5
SRFA	4	0.014314564	644.283276	-0.001972735	34	44	12	0	0	4
SRFA	4	0.01461699	508.192006	0.088968342	29	32	6	0	1	1
SRFA	4	0.004605232	513.163416	-0.156620674	26	27	10	1	0	3
SRFA	4	0.010992561	407.048826	-0.084741677	17	13	11	1	0	7
SRFA	4	0.1	430.111126	-0.001062516	18	22	12	0	0	9
SRFA	4	0.003958541	333.063686	-0.109828845	19	11	5	1	0	3
SRFA	4	0.030111464	796.112306	-0.003063638	36	28	21	0	0	5
SRFA	4	0.009777203	429.045776	-0.440745511	27	11	3	1	1	5
SRFA	4	0.003905469	790.028926	-0.059123152	35	18	22	0	0	2
SRFA	4	0.052245536	440.037966	0.010346834	21	12	11	0	0	9
SRFA	4	0.02013598	422.230456	0.005444894	23	34	7	0	0	8
SRFA	4	0.005378431	674.199836	-0.156542607	36	34	13	0	0	3
SRFA	4	0.047325744	456.178406	-0.02656636	25	28	8	0	0	8
SRFA	4	0.005640157	888.305416	0.249140663	43	52	20	0	0	2
SRFA	4	0.006239247	888.196466	0.481691851	40	40	23	0	0	3
SRFA	4	0.108333333	350.172946	0.020661219	19	26	6	0	0	9
SRFA	4	0.00838078	576.163206	0.076299562	31	28	11	0	0	3
SRFA	4	0.001857107	343.047986	-0.252168803	20	9	5	1	0	2
SRFA	4	0.011794459	534.134686	-0.288026604	29	26	8	0	1	2
SRFA	4	0.013810913	272.141256	0.041805495	17	20	3	0	0	7
SRFA	4	0.003138162	1002.097606	0.159312824	45	30	27	0	0	1
SRFA	4	0.065061744	514.132246	-0.019226571	22	26	14	0	0	8
SRFA	4	0.018551858	416.089616	0.031159153	24	16	7	0	0	4
SRFA	4	0.008303744	546.194936	0.14613647	24	34	14	0	0	7
SRFA	4	0.00546146	455.070006	0.035330828	18	17	13	1	0	6
SRFA	4	0.017313453	774.106706	-0.159002627	37	26	19	0	0	4
SRFA	4	0.018616469	786.200746	0.02095012	37	38	19	0	0	4
SRFA	4	0.011447638	434.136546	-0.016715939	25	22	7	0	0	4
SRFA	4	0.004891712	545.093526	0.397517104	32	19	6	1	1	5
SRFA	4	0.00765362	608.007546	0.15906546	27	12	17	0	0	5
SRFA	4	0.002383898	890.044526	0.179738199	31	26	27	2	1	1
SRFA	4	0.005865178	516.233446	0.027787816	32	36	4	0	1	1
SRFA	4	0.128333333	388.079416	-0.042040364	19	16	9	0	0	9
SRFA	4	0.022081766	638.257496	0.061923284	31	42	14	0	0	6
SRFA	4	0.002431451	634.335496	0.28872261	34	50	11	0	0	2
SRFA	4	0.001251864	305.032426	0.011697117	17	7	5	1	0	2
SRFA	4	0.002317393	868.227946	-0.461048279	60	36	5	0	1	1
SRFA	4	0.029289675	662.090796	0.016588359	32	22	16	0	0	6
SRFA	4	0.041876767	480.235926	-0.014690696	25	36	9	0	0	8
SRFA	4	0.007882524	639.122496	0.119698494	30	25	15	1	0	2
SRFA	4	0.020787765	682.174646	0.192412604	30	34	18	0	0	7
SRFA	4	0.002880887	578.251386	-0.340905365	33	38	9	0	0	2
SRFA	4	0.003104388	980.259166	-0.490118345	69	40	5	0	1	1
SRFA	4	0.002172556	185.998706	0.136855791	7	6	4	0	1	3
SRFA	4	0.007804713	487.038726	0.074380122	21	13	13	1	0	8
SRFA	4	0.005795886	281.089956	0.06628483	13	15	6	1	0	7
SRFA	4	0.050646547	360.069266	0.012233757	14	16	11	0	0	9
SRFA	4	0.004677998	496.066876	-0.320253191	34	12	1	2	1	2
SRFA	4	0.004571006	445.113656	0.011781261	29	19	2	1	1	4
SRFA	4	0.003061425	752.131266	0.072940725	38	28	13	2	1	1
SRFA	4	0.186666667	450.079816	-0.022904826	20	18	12	0	0	9
SRFA	4	0.00447648	492.036386	0.28039593	21	16	12	0	1	4
SRFA	4	0.011703515	496.119326	0.274589182	26	24	8	0	1	1
SRFA	4	0.096666667	602.090786	0.001632644	27	22	16	0	0	7
SRFA	4	0.00205186	268.040576	0.114135705	12	12	5	0	1	2
SRFA	4	0.033317998	612.132646	-0.006336862	26	28	17	0	0	7
SRFA	4	0.002646464	362.006276	0.024018921	19	6	8	0	0	4
SRFA	4	0.006620735	519.174076	0.028726396	25	29	11	1	0	3
SRFA	4	0.004314294	548.204646	0.023883417	31	32	9	0	0	3
SRFA	4	0.044189868	264.027006	0.012351009	12	8	7	0	0	8
SRFA	4	0.011962229	502.204986	-0.081442839	23	34	12	0	0	7
SRFA	4	0.046067273	684.132676	0.03818119	32	28	17	0	0	4
SRFA	4	0.003964731	520.209676	-0.081249931	30	32	8	0	0	3
SRFA	4	0.00899637	467.085246	-4.28e-06	23	17	10	1	0	7
SRFA	4	0.001837388	207.016786	0.065898038	9	5	5	1	0	3
SRFA	4	0.007200489	444.251196	0.015452969	26	36	6	0	0	4
SRFA	4	0.002649234	828.162316	-0.235807638	44	32	13	2	1	1
SRFA	4	0.006271537	587.163936	0.077719351	28	29	13	1	0	1
SRFA	4	0.004194528	606.246536	0.063061804	34	38	10	0	0	2
SRFA	4	0.011466244	384.063416	0.072261504	23	12	6	0	0	4
SRFA	4	0.003633498	573.051956	0.205133232	32	15	8	1	1	2
